cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,humidity,relative_humidity_pct,dew_point_c,absolute_humidity_g_m3,wind_speed,air_pressure,rainfall,elevation,latitude,longitude
Punjab Plains,Ambala,HR,Ambala,2021-05-23,28.5,22.9,36.6,51.20738794543075,51.20738794543075,17.442448759780547,14.282147049162559,9.7,1004.4,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-24,29.2,22.7,36.6,54.12299283536243,54.12299283536243,18.97151340036488,15.683475853189211,15.6,1005.0,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-25,30.7,23.0,39.2,48.77115366742816,48.77115366742816,18.684046948526074,15.32847330663174,13.4,1001.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-26,32.2,22.9,40.2,46.6798725982088,46.6798725982088,19.348272561745766,15.898043551718596,8.3,999.4,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-27,31.6,23.0,40.8,47.06677115332644,47.06677115332644,18.935180227941196,15.524742728415116,8.8,999.4,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-28,32.3,26.6,41.7,50.595509352117865,50.595509352117865,20.741843853778935,17.323563810704194,11.3,1000.9,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-29,29.8,21.0,38.6,53.3886124066889,53.3886124066889,19.307425910057162,15.983334227622125,13.4,1003.0,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-30,29.9,20.7,36.0,53.908181021818585,53.908181021818585,19.5557829659813,16.2265756454983,8.3,1002.7,4.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-05-31,30.7,20.6,37.8,49.188845476631805,49.188845476631805,18.820565709959396,15.459751270475616,9.8,1000.5,0.7,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-01,27.0,20.2,39.2,57.22919040675207,57.22919040675207,17.817040918164757,14.69631455072548,6.5,1002.9,23.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-02,28.3,24.2,34.0,49.03414262790183,49.03414262790183,16.573855146046675,13.526967850691394,4.1,1004.5,0.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-03,30.1,24.3,35.6,47.72438318729592,47.72438318729592,17.790257862563212,14.521587289583858,4.3,1005.7,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-04,27.7,23.8,35.0,49.66856647063541,49.66856647063541,16.22621511775427,13.257538699524094,8.6,1005.5,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-05,29.6,21.6,36.3,48.3808056927616,48.3808056927616,17.550765961478174,14.327802512592472,4.6,1003.9,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-06,30.6,24.5,37.4,46.768641998953754,46.768641998953754,17.92398363306231,14.62013466618877,3.4,1002.9,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-07,33.9,26.5,38.0,45.14822390848205,45.14822390848205,20.3510892422674,16.823304577136913,5.9,1000.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-08,34.7,26.9,40.6,48.206444249356984,48.206444249356984,22.146901938640188,18.732008000150223,8.0,997.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-09,35.3,29.5,41.8,43.37549296118556,43.37549296118556,20.963445136729515,17.390381214534045,4.2,996.1,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-10,31.6,27.3,42.9,49.2692315752021,49.2692315752021,19.670372236736497,16.25121345460428,14.5,998.0,0.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-11,31.0,23.2,35.7,51.95650607287995,51.95650607287995,19.976646542989545,16.595219718111494,13.3,997.5,3.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-12,30.0,23.9,36.0,51.941728122039024,51.941728122039024,19.050757041159617,15.719555717569694,13.6,998.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-13,27.8,20.8,36.2,60.023464132711034,60.023464132711034,19.327774579989235,16.109929917274627,8.2,1000.2,29.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-14,30.0,24.8,35.4,51.128163772025786,51.128163772025786,18.797698146384874,15.47333999483106,7.1,997.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-15,29.7,25.3,36.6,51.4474725298908,51.4474725298908,18.621319917483625,15.318899092100573,7.5,993.9,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-16,28.1,25.5,38.2,50.724764982182,50.724764982182,16.92475980942644,13.840623600331597,4.1,997.7,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-17,28.9,22.4,34.6,55.511926037092145,55.511926037092145,19.0996997031884,15.824991690198553,6.6,1000.2,4.2,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-18,29.6,25.8,35.7,52.051360610264,52.051360610264,18.71590379581309,15.414824219167068,8.6,1001.0,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-19,29.6,25.9,34.3,51.15614853107594,51.15614853107594,18.438554504770003,15.149710364740024,8.1,1000.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-20,29.5,24.5,34.8,50.87908296852862,50.87908296852862,18.259929542964382,14.986042409327414,9.4,1001.2,1.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-21,30.5,25.4,36.2,50.83908678206809,50.83908678206809,19.166401037612268,15.807140988471321,7.9,1001.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-22,32.1,25.6,38.4,49.69046927575287,49.69046927575287,20.265648737034184,16.833488815613173,7.9,1000.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-23,33.8,27.8,39.2,49.39214518584456,49.39214518584456,21.723543760358563,18.30816433132412,7.0,1000.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-24,31.6,26.7,40.8,48.78880314915366,48.78880314915366,19.5124983483527,16.09274650369485,8.9,1001.2,1.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-25,31.7,25.5,38.4,48.0734202087029,48.0734202087029,19.366096375622362,15.941776688654683,7.2,999.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-26,30.5,24.2,39.6,52.256410962551364,52.256410962551364,19.608728191963586,16.247822451600413,9.1,1001.9,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-27,31.5,25.8,37.4,52.03675976356693,52.03675976356693,20.46223734645495,17.072487750469886,6.2,1004.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-28,34.2,27.9,38.7,48.85831969847315,48.85831969847315,21.911090743975507,18.494820441117238,7.0,1002.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-29,34.1,27.4,40.0,50.02088912119021,50.02088912119021,22.20564568883341,18.835813522149046,9.2,999.1,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-06-30,36.3,31.1,40.7,47.70580237561178,47.70580237561178,23.431936131108813,20.14393042976508,11.1,995.9,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-01,35.8,31.6,41.1,49.06569920798888,49.06569920798888,23.442293771696843,20.189134498129786,9.4,994.4,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-02,34.2,29.5,40.6,50.30952939661862,50.30952939661862,22.391901865494418,19.044161125677196,6.8,996.2,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-03,31.0,23.3,40.7,53.62472308112517,53.62472308112517,20.488304556625682,17.128058237901232,9.0,1000.0,0.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-04,32.4,27.2,38.0,50.334938654177535,50.334938654177535,20.749674649403595,17.326239941907723,5.9,1001.2,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-05,34.0,27.7,38.1,52.19672496374992,52.19672496374992,22.81513232041903,19.55221264743687,6.5,1001.5,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-06,34.9,30.0,39.1,49.10902517850273,49.10902517850273,22.63471046941356,19.283051809696186,7.3,999.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-07,35.5,31.2,39.7,49.713936225768116,49.713936225768116,23.38571273843958,20.139925701567652,9.1,998.1,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-08,34.2,28.8,40.3,50.38790383255158,50.38790383255158,22.417521292389406,19.073828971986675,6.6,998.3,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-09,32.1,26.5,40.8,51.29021017884885,51.29021017884885,20.77978975451109,17.375428165203605,11.8,1000.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-10,32.8,29.2,37.2,54.16689112647953,54.16689112647953,22.317835599350765,19.045371002818655,7.2,1000.3,0.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-11,32.3,28.3,38.2,52.719174421769054,52.719174421769054,21.411794833286976,18.050692518721164,13.3,1001.9,2.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-12,29.4,26.0,37.6,55.80615366438357,55.80615366438357,19.649468804096422,16.34817114789973,15.5,1004.0,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-13,27.5,24.8,34.2,67.59740293835378,67.59740293835378,20.96683799203318,17.845272206991694,11.1,1003.7,25.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-14,26.2,24.5,30.5,69.12739760263476,69.12739760263476,20.09017488767477,16.98015094982379,5.9,1003.1,26.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-15,28.8,25.8,33.6,61.436849447942905,61.436849447942905,20.64354782486707,17.418660649128174,5.4,1003.6,1.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-16,31.0,27.0,35.6,61.724849310939206,61.724849310939206,22.79021650212154,19.71528714701311,6.2,1004.6,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-17,32.7,28.7,36.5,59.510752904005315,59.510752904005315,23.780769927727338,20.813656230154645,5.4,1001.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-18,29.4,26.0,37.4,62.592121390892345,62.592121390892345,21.512258096599663,18.336091018963916,11.7,998.4,5.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-19,25.9,24.9,32.8,70.78563612379813,70.78563612379813,20.18671783158924,17.098916661750923,9.7,998.5,30.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-20,27.3,25.0,30.8,60.68830843886883,60.68830843886883,19.0351352571835,15.845384034371447,7.6,998.3,3.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-21,28.9,25.0,33.6,56.01519600776221,56.01519600776221,19.24464278720021,15.96846073680412,3.9,997.1,4.7,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-22,28.7,25.1,34.2,52.695958465552046,52.695958465552046,18.08207445498082,14.859012703429345,8.2,997.1,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-23,29.6,26.2,33.8,56.81571865391729,56.81571865391729,20.125121983924334,16.82577180822218,7.2,998.2,1.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-24,30.7,27.1,36.0,55.567709860852716,55.567709860852716,20.788266010628384,17.464589070846444,3.1,999.0,0.2,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-25,30.7,27.4,37.4,55.32210196783804,55.32210196783804,20.716264390273057,17.387396022315215,4.8,998.2,1.2,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-26,28.3,26.9,36.4,58.59285986581494,58.59285986581494,19.408282597326313,16.163915370143368,8.3,997.5,0.3,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-27,28.9,26.7,31.9,62.59221058824406,62.59221058824406,21.04078111984892,17.843394800754535,5.3,994.9,11.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-28,25.8,24.4,32.1,69.30618048165991,69.30618048165991,19.749763250408808,16.648268506343477,7.2,996.8,39.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-29,26.8,25.0,30.4,63.0462425620864,63.0462425620864,19.175960286667973,16.011655967380356,3.7,997.6,2.7,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-30,27.7,24.9,31.4,60.82760128164788,60.82760128164788,19.44793254903268,16.23610938051604,6.8,999.0,5.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-07-31,29.3,25.9,33.6,57.94374438671787,57.94374438671787,20.16333323881228,16.882285999638846,5.0,999.5,0.3,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-01,29.4,26.7,34.9,58.69810924996617,58.69810924996617,20.46635878605252,17.195357018288835,4.3,997.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-02,30.3,26.5,32.9,55.42408967363954,55.42408967363954,20.374729740384176,17.047739124874422,4.2,998.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-03,28.2,25.7,34.1,64.47457118406898,64.47457118406898,20.861725487092897,17.6891967764818,4.5,1000.4,9.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-04,28.5,25.7,34.4,62.78713280846543,62.78713280846543,20.71405953024245,17.51182982661427,5.2,1001.2,6.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-05,28.9,25.9,35.1,61.03955211531774,61.03955211531774,20.632239214077373,17.400772661948583,3.7,1000.7,11.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-06,29.5,25.6,34.4,55.17590326789691,55.17590326789691,19.559367348216423,16.25163776747139,3.1,1000.3,0.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-07,30.4,27.7,35.2,55.712217549181,55.712217549181,20.55172463696614,17.229125524253835,3.3,1001.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-08,29.6,26.9,33.9,59.630850552464295,59.630850552464295,20.909767158554875,17.65946304820324,4.0,1003.3,2.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-09,29.2,26.2,33.6,58.041399498493064,58.041399498493064,20.09715938573448,16.81893110177688,6.2,1003.2,1.2,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-10,29.4,25.0,35.2,60.02539675541644,60.02539675541644,20.829515093055285,17.584180147581446,7.7,1001.0,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-11,31.1,27.7,35.8,57.177339742741566,57.177339742741566,21.6262084956865,18.361122327716537,8.2,1001.0,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-12,31.4,27.9,35.1,59.57670685198413,59.57670685198413,22.581554635513005,19.44186242369106,6.4,1002.3,0.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-13,31.2,26.2,35.7,57.48758485340721,57.48758485340721,21.80804881268416,18.560077914219395,5.6,1000.8,1.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-14,29.8,23.5,36.0,66.67945539037053,66.67945539037053,22.93056613218325,19.962309818087462,7.1,998.7,19.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-15,29.4,25.5,35.6,63.314840732729564,63.314840732729564,21.70006942497062,18.54780852172012,6.8,1000.1,1.3,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-16,30.9,25.3,35.9,63.73245985366536,63.73245985366536,23.2251088009135,20.247424108550593,6.4,1003.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-17,29.8,24.4,36.2,60.3521096319626,60.3521096319626,21.293295986801315,18.06804665087897,6.5,1003.3,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-18,32.3,27.1,36.8,58.781673966278376,58.781673966278376,23.201948473290862,20.12645179175784,6.4,1001.4,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-19,30.6,26.7,37.4,57.80540543189896,57.80540543189896,21.338369166821874,18.070287605676224,6.2,1000.9,0.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-20,27.6,25.4,35.7,63.11219803653774,63.11219803653774,19.948233084859993,16.75334150879151,10.9,1004.0,5.4,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-21,26.1,24.1,30.2,65.23694381960311,65.23694381960311,19.061859422217406,15.935444345535265,7.7,1006.4,8.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-22,27.0,24.6,30.3,65.62829745011867,65.62829745011867,20.011978727277555,16.853184465837295,6.9,1005.5,16.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-23,28.4,25.2,31.8,62.342778243116044,62.342778243116044,20.504434387485194,17.292923975358615,4.0,1002.6,1.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-24,29.5,25.7,34.0,60.20920732150689,60.20920732150689,20.973094181469914,17.734158748698505,3.9,1000.8,0.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-25,29.8,26.2,34.2,55.849831562358986,55.849831562358986,20.033984866335402,16.720167170063842,7.4,998.5,0.2,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-26,30.8,27.5,35.0,54.06652962190775,54.06652962190775,20.436323776153586,17.084483824200206,6.4,997.4,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-27,29.6,25.8,34.6,57.60737847143689,57.60737847143689,20.34916187852974,17.06021903083784,6.0,999.7,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-28,29.3,26.3,35.2,60.34839032167241,60.34839032167241,20.8229503916999,17.582895199673164,6.2,1001.5,2.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-29,28.4,24.7,34.8,58.59667457003081,58.59667457003081,19.502884978370957,16.25381266450477,6.7,1002.4,3.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-30,29.3,23.6,34.3,59.547733429289224,59.547733429289224,20.605923248956223,17.34961861756997,7.5,1006.0,1.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-08-31,28.3,25.0,33.8,65.29817202066681,65.29817202066681,21.16318414263063,18.013698747326746,7.5,1007.9,0.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-01,28.1,25.9,34.3,64.43016516777337,64.43016516777337,20.755861321512057,17.58024241034121,4.1,1007.6,2.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-02,27.9,23.6,32.0,62.75141252211563,62.75141252211563,20.138721391359233,16.935015355112476,2.5,1005.0,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-03,27.7,25.0,33.3,63.944514676239486,63.944514676239486,20.254640996573052,17.068076213629567,3.6,1003.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-04,27.3,23.9,31.9,65.71897584176615,65.71897584176615,20.319016381465158,17.158863664939773,3.9,1003.0,2.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-05,28.6,24.9,33.6,66.20837995380968,66.20837995380968,21.673992048796038,18.56738001866897,4.2,1003.0,0.9,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-06,29.7,25.1,35.0,65.17728117118058,65.17728117118058,22.459833239856643,19.407060138448774,3.6,1004.2,0.7,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-07,29.8,25.8,35.8,66.55496668448976,66.55496668448976,22.89969198185848,19.92504073571275,9.8,1006.5,1.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-08,29.9,26.5,33.6,66.54636211249289,66.54636211249289,22.99256097985046,20.030718126327546,11.2,1005.6,0.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-09,30.3,26.7,33.7,67.09481119589542,67.09481119589542,23.508705384208984,20.637503378685942,8.4,1004.3,2.6,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-10,28.8,24.3,34.5,69.32090875375545,69.32090875375545,22.61907560381288,19.653960063397665,10.5,1004.5,0.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-11,26.7,26.0,33.4,68.58807813992259,68.58807813992259,20.440657029403255,17.322717118617426,8.0,1004.7,0.3,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-12,26.7,23.8,29.9,68.69824075527302,68.69824075527302,20.466683454713365,17.35053996880532,4.8,1002.7,3.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-13,27.7,24.0,32.4,61.8051101362624,61.8051101362624,19.704756147553947,16.49702614115662,2.6,1002.3,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-14,28.2,23.6,33.4,65.47714783829434,65.47714783829434,21.112976870022408,17.964262983118033,6.7,1005.3,7.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-15,29.4,25.8,33.9,61.03179118828585,61.03179118828585,21.10020867183942,17.878999040311246,10.9,1004.8,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-16,28.2,24.1,34.0,62.77391368642545,62.77391368642545,20.42758887477154,17.222605613908105,8.2,1003.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-17,28.8,24.2,34.8,61.76293423066901,61.76293423066901,20.729547366177286,17.51111265837327,7.2,1003.2,1.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-18,28.3,23.0,33.0,64.66790963056295,64.66790963056295,21.00514034857772,17.839829303883402,5.4,1005.4,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-19,30.5,26.4,34.0,63.589716767701745,63.589716767701745,22.8101651831605,19.771630097780662,4.3,1007.0,0.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-20,29.8,25.3,34.6,63.510679957903996,63.510679957903996,22.12848247648271,19.013650646285406,5.0,1006.3,0.8,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-21,28.1,24.7,34.9,63.912394292129115,63.912394292129115,20.624775351591136,17.438964835107036,7.0,1005.6,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-22,25.9,24.7,32.1,65.64188478466916,65.64188478466916,18.971366191750185,15.856396564556144,7.3,1005.6,4.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-23,23.9,22.8,29.6,65.98359441321774,65.98359441321774,17.15477851829898,14.24215572895556,6.8,1007.5,5.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-24,26.8,22.6,32.0,59.13803767766222,59.13803767766222,18.152199776880867,15.019101462679913,4.2,1007.9,0.1,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-25,28.7,24.3,32.7,56.30776309491955,56.30776309491955,19.142200895780377,15.877456098953882,4.4,1006.1,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-26,29.1,24.7,33.4,60.488335768227635,60.488335768227635,20.672820219127388,17.43276098104156,3.9,1006.4,1.5,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-27,30.2,25.2,33.7,60.40337834362029,60.40337834362029,21.68263065691898,18.47919765710607,3.6,1006.5,0.0,271,30.3833,76.7667
Punjab Plains,Ambala,HR,Ambala,2021-09-28,30.1,25.7,35.1,59.30446584533029,59.30446584533029,21.28877947530862,18.04517774604483,5.7,1007.6,0.0,271,30.3833,76.7667
